Entity,Day,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Canada,1/28/2020,0
Canada,1/29/2020,0
Canada,1/30/2020,0
Canada,1/31/2020,0
Canada,2/1/2020,0
Canada,2/2/2020,0
Canada,2/3/2020,0
Canada,2/4/2020,0
Canada,2/5/2020,0
Canada,2/6/2020,0
Canada,2/7/2020,0
Canada,2/8/2020,0
Canada,2/9/2020,0
Canada,2/10/2020,0
Canada,2/11/2020,0
Canada,2/12/2020,0
Canada,2/13/2020,0
Canada,2/14/2020,0
Canada,2/15/2020,0
Canada,2/16/2020,0
Canada,2/17/2020,0
Canada,2/18/2020,0
Canada,2/19/2020,0
Canada,2/20/2020,0
Canada,2/21/2020,0
Canada,2/22/2020,0
Canada,2/23/2020,0
Canada,2/24/2020,0
Canada,2/25/2020,0
Canada,2/26/2020,0
Canada,2/27/2020,0
Canada,2/28/2020,0
Canada,2/29/2020,0
Canada,3/1/2020,0
Canada,3/2/2020,0
Canada,3/3/2020,0
Canada,3/4/2020,0
Canada,3/5/2020,0
Canada,3/6/2020,0
Canada,3/7/2020,0
Canada,3/8/2020,0
Canada,3/9/2020,0
Canada,3/10/2020,0.003679874
Canada,3/11/2020,0.003679874
Canada,3/12/2020,0.003679874
Canada,3/13/2020,0.003679874
Canada,3/14/2020,0.003679874
Canada,3/15/2020,0.003679874
Canada,3/16/2020,0.003679874
Canada,3/17/2020,0
Canada,3/18/2020,0.011039621
Canada,3/19/2020,0.022079242
Canada,3/20/2020,0.025759116
Canada,3/21/2020,0.033118863
Canada,3/22/2020,0.036798738
Canada,3/23/2020,0.05151823
Canada,3/24/2020,0.05151823
Canada,3/25/2020,0.05151823
Canada,3/26/2020,0.044158485
Canada,3/27/2020,0.05151823
Canada,3/28/2020,0.05151823
Canada,3/29/2020,0.08831697
Canada,3/30/2020,0.09567671
Canada,3/31/2020,0.099356584
Canada,4/1/2020,0.1398352
Canada,4/2/2020,0.16191444
Canada,4/3/2020,0.18399368
Canada,4/4/2020,0.4195056
Canada,4/5/2020,0.5593408
Canada,4/6/2020,0.699176
Canada,4/7/2020,0.8758099
Canada,4/8/2020,0.98252624
Canada,4/9/2020,1.16284
Canada,4/10/2020,1.3321142
Canada,4/11/2020,1.3615532
Canada,4/12/2020,1.4020319
Canada,4/13/2020,1.5492268
Canada,4/14/2020,1.604425
Canada,4/15/2020,1.6780224
Canada,4/16/2020,1.9245739
Canada,4/17/2020,2.1159272
Canada,4/18/2020,2.5133536
Canada,4/19/2020,2.7157466
Canada,4/20/2020,2.9880574
Canada,4/21/2020,3.1683712
Canada,4/22/2020,3.3413253
Canada,4/23/2020,3.4186027
Canada,4/24/2020,3.5400383
Canada,4/25/2020,3.5032396
Canada,4/26/2020,3.6541145
Canada,4/27/2020,3.668834
Canada,4/28/2020,3.5989163
Canada,4/29/2020,3.731392
Canada,4/30/2020,3.7608309
Canada,5/1/2020,3.7497911
Canada,5/2/2020,3.8013093
Canada,5/3/2020,3.9853032
Canada,5/4/2020,4.0294614
Canada,5/5/2020,4.106739
Canada,5/6/2020,4.2024155
Canada,5/7/2020,4.3348913
Canada,5/8/2020,4.5262446
Canada,5/9/2020,4.485766
Canada,5/10/2020,4.320172
Canada,5/11/2020,4.1324983
Canada,5/12/2020,4.3643303
Canada,5/13/2020,4.1803365
Canada,5/14/2020,4.136178
Canada,5/15/2020,3.930105
Canada,5/16/2020,3.904346
Canada,5/17/2020,3.643075
Canada,5/18/2020,3.6209958
Canada,5/19/2020,3.345005
Canada,5/20/2020,3.116853
Canada,5/21/2020,2.7231064
Canada,5/22/2020,2.6679084
Canada,5/23/2020,2.498634
Canada,5/24/2020,2.5243933
Canada,5/25/2020,2.472875
Canada,5/26/2020,2.3477595
Canada,5/27/2020,2.5722318
Canada,5/28/2020,2.6642284
Canada,5/29/2020,2.6936674
Canada,5/30/2020,2.6568687
Canada,5/31/2020,2.6752682
Canada,6/1/2020,2.6421492
Canada,6/2/2020,3.20517
Canada,6/3/2020,2.8739812
Canada,6/4/2020,2.7819846
Canada,6/5/2020,2.6973474
Canada,6/6/2020,2.796704
Canada,6/7/2020,2.6642284
Canada,6/8/2020,2.564872
Canada,6/9/2020,1.8436167
Canada,6/10/2020,1.8583362
Canada,6/11/2020,1.8252174
Canada,6/12/2020,1.6743425
Canada,6/13/2020,1.2916356
Canada,6/14/2020,1.2437973
Canada,6/15/2020,1.2106785
Canada,6/16/2020,1.2585168
Canada,6/17/2020,1.2364376
Canada,6/18/2020,1.1554803
Canada,6/19/2020,1.078203
Canada,6/20/2020,1.1186816
Canada,6/21/2020,1.0929224
Canada,6/22/2020,1.1113218
Canada,6/23/2020,1.0303646
Canada,6/24/2020,0.9457275
Canada,6/25/2020,0.87213004
Canada,6/26/2020,0.8279716
Canada,6/27/2020,0.73229486
Canada,6/28/2020,0.57774013
Canada,6/29/2020,0.37166724
Canada,6/30/2020,0.33118862
Canada,7/1/2020,0.47102383
Canada,7/2/2020,0.49310306
Canada,7/3/2020,0.39742634
Canada,7/4/2020,0.49678293
Canada,7/5/2020,0.5593408
Canada,7/6/2020,0.57406026
Canada,7/7/2020,0.5887798
Canada,7/8/2020,0.4599842
Canada,7/9/2020,0.43790495
Canada,7/10/2020,0.52254206
Canada,7/11/2020,0.3900666
Canada,7/12/2020,0.35326788
Canada,7/13/2020,0.3643075
Canada,7/14/2020,0.3643075
Canada,7/15/2020,0.35326788
Canada,7/16/2020,0.31646913
Canada,7/17/2020,0.2649509
Canada,7/18/2020,0.28703013
Canada,7/19/2020,0.29071
Canada,7/20/2020,0.27231064
Canada,7/21/2020,0.25023142
Canada,7/22/2020,0.25023142
Canada,7/23/2020,0.23551191
Canada,7/24/2020,0.22079241
Canada,7/25/2020,0.17295405
Canada,7/26/2020,0.1545547
Canada,7/27/2020,0.13615532
Canada,7/28/2020,0.13615532
Canada,7/29/2020,0.1545547
Canada,7/30/2020,0.18031381
Canada,7/31/2020,0.17663394
Canada,8/1/2020,0.19871317
Canada,8/2/2020,0.1950333
Canada,8/3/2020,0.20239305
Canada,8/4/2020,0.20239305
Canada,8/5/2020,0.16927418
Canada,8/6/2020,0.16927418
Canada,8/7/2020,0.15823457
Canada,8/8/2020,0.13615532
Canada,8/9/2020,0.12879558
Canada,8/10/2020,0.12879558
Canada,8/11/2020,0.13247545
Canada,8/12/2020,0.14719495
Canada,8/13/2020,0.12143583
Canada,8/14/2020,0.16191444
Canada,8/15/2020,0.18031381
Canada,8/16/2020,0.18399368
Canada,8/17/2020,0.17663394
Canada,8/18/2020,0.16559431
Canada,8/19/2020,0.16559431
Canada,8/20/2020,0.19871317
Canada,8/21/2020,0.16191444
Canada,8/22/2020,0.14351507
Canada,8/23/2020,0.16191444
Canada,8/24/2020,0.17295405
Canada,8/25/2020,0.17295405
Canada,8/26/2020,0.18767355
Canada,8/27/2020,0.16559431
Canada,8/28/2020,0.16191444
Canada,8/29/2020,0.17663394
Canada,8/30/2020,0.18031381
Canada,8/31/2020,0.1545547
Canada,9/1/2020,0.16191444
Canada,9/2/2020,0.15823457
Canada,9/3/2020,0.1545547
Canada,9/4/2020,0.15087482
Canada,9/5/2020,0.14351507
Canada,9/6/2020,0.106716335
Canada,9/7/2020,0.114076085
Canada,9/8/2020,0.10303646
Canada,9/9/2020,0.073597476
Canada,9/10/2020,0.07727735
Canada,9/11/2020,0.073597476
Canada,9/12/2020,0.08095722
Canada,9/13/2020,0.08095722
Canada,9/14/2020,0.09567671
Canada,9/15/2020,0.09567671
Canada,9/16/2020,0.12143583
Canada,9/17/2020,0.12879558
Canada,9/18/2020,0.1398352
Canada,9/19/2020,0.13615532
Canada,9/20/2020,0.15087482
Canada,9/21/2020,0.15087482
Canada,9/22/2020,0.16927418
Canada,9/23/2020,0.18031381
Canada,9/24/2020,0.16927418
Canada,9/25/2020,0.18399368
Canada,9/26/2020,0.18031381
Canada,9/27/2020,0.18399368
Canada,9/28/2020,0.18767355
Canada,9/29/2020,0.18399368
Canada,9/30/2020,0.18031381
Canada,10/1/2020,0.20607293
Canada,10/2/2020,0.1950333
Canada,10/3/2020,0.2539113
Canada,10/4/2020,0.56302065
Canada,10/5/2020,0.73229486
Canada,10/6/2020,0.78381306
Canada,10/7/2020,0.83165145
Canada,10/8/2020,0.8794898
Canada,10/9/2020,0.89788914
Canada,10/10/2020,0.8647703
Canada,10/11/2020,0.6439779
Canada,10/12/2020,0.5335817
Canada,10/13/2020,0.48206344
Canada,10/14/2020,0.45630434
Canada,10/15/2020,0.44894457
Canada,10/16/2020,0.4452647
Canada,10/17/2020,0.52622193
Canada,10/18/2020,0.50046283
Canada,10/19/2020,0.50046283
Canada,10/20/2020,0.5335817
Canada,10/21/2020,0.5409414
Canada,10/22/2020,0.5078226
Canada,10/23/2020,0.5998194
Canada,10/24/2020,0.5924597
Canada,10/25/2020,0.5998194
Canada,10/26/2020,0.63293827
Canada,10/27/2020,0.6660571
Canada,10/28/2020,0.699176
Canada,10/29/2020,0.74701434
Canada,10/30/2020,0.72125524
Canada,10/31/2020,0.7543741
Canada,11/1/2020,0.7948527
Canada,11/2/2020,0.7690936
Canada,11/3/2020,0.8390112
Canada,11/4/2020,0.8353313
Canada,11/5/2020,0.99356586
Canada,11/6/2020,1.1002822
Canada,11/7/2020,1.1113218
Canada,11/8/2020,1.1775596
Canada,11/9/2020,1.2842759
Canada,11/10/2020,1.2437973
Canada,11/11/2020,1.3026752
Canada,11/12/2020,1.2916356
Canada,11/13/2020,1.2769161
Canada,11/14/2020,1.4167514
Canada,11/15/2020,1.4388306
Canada,11/16/2020,1.4682696
Canada,11/17/2020,1.5823456
Canada,11/18/2020,1.6964217
Canada,11/19/2020,1.6559432
Canada,11/20/2020,1.8215375
Canada,11/21/2020,1.8068179
Canada,11/22/2020,1.8399369
Canada,11/23/2020,1.8767356
Canada,11/24/2020,1.8215375
Canada,11/25/2020,1.7847387
Canada,11/26/2020,1.9282538
Canada,11/27/2020,1.9061745
Canada,11/28/2020,1.9356135
Canada,11/29/2020,2.0276103
Canada,11/30/2020,2.1048877
Canada,12/1/2020,2.2005644
Canada,12/2/2020,2.2079241
Canada,12/3/2020,2.1527262
Canada,12/4/2020,2.2336833
Canada,12/5/2020,2.2152839
Canada,12/6/2020,2.1932046
Canada,12/7/2020,2.2520826
Canada,12/8/2020,2.296241
Canada,12/9/2020,2.362479
Canada,12/10/2020,2.391918
Canada,12/11/2020,2.3992777
Canada,12/12/2020,2.5538323
Canada,12/13/2020,2.7525454
Canada,12/14/2020,2.8151033
Canada,12/15/2020,2.8482223
Canada,12/16/2020,2.8335028
Canada,12/17/2020,2.8887007
Canada,12/18/2020,2.973338
Canada,12/19/2020,2.943899
Canada,12/20/2020,2.8739812
Canada,12/21/2020,2.9328592
Canada,12/22/2020,2.8776612
Canada,12/23/2020,2.8335028
Canada,12/24/2020,2.793024
Canada,12/25/2020,2.9034202
Canada,12/26/2020,3.0358958
Canada,12/27/2020,2.8960605
Canada,12/28/2020,2.9880574
Canada,12/29/2020,3.0800543
Canada,12/30/2020,3.2493284
Canada,12/31/2020,3.4811604
Canada,1/1/2021,3.20517
Canada,1/2/2021,3.1242127
Canada,1/3/2021,3.3045266
Canada,1/4/2021,2.995417
Canada,1/5/2021,2.759905
Canada,1/6/2021,3.1058133
Canada,1/7/2021,3.1058133
Canada,1/8/2021,3.260368
Canada,1/9/2021,3.551078
Canada,1/10/2021,3.5253189
Canada,1/11/2021,3.7203522
Canada,1/12/2021,4.0257816
Canada,1/13/2021,3.6909132
Canada,1/14/2021,3.6541145
Canada,1/15/2021,3.701953
Canada,1/16/2021,3.4995599
Canada,1/17/2021,3.7387516
Canada,1/18/2021,3.7976296
Canada,1/19/2021,3.9227452
Canada,1/20/2021,3.7902699
Canada,1/21/2021,3.78291
Canada,1/22/2021,3.9521842
Canada,1/23/2021,3.963224
Canada,1/24/2021,4.014742
Canada,1/25/2021,3.992663
Canada,1/26/2021,3.8528278
Canada,1/27/2021,4.08834
Canada,1/28/2021,4.158257
Canada,1/29/2021,3.9190655
Canada,1/30/2021,3.812349
Canada,1/31/2021,3.551078
Canada,2/1/2021,3.5289989
Canada,2/2/2021,3.4186027
Canada,2/3/2021,3.2677279
Canada,2/4/2021,2.8997405
Canada,2/5/2021,2.9770176
Canada,2/6/2021,3.0800543
Canada,2/7/2021,2.9328592
Canada,2/8/2021,2.7525454
Canada,2/9/2021,2.653189
Canada,2/10/2021,2.5207133
Canada,2/11/2021,2.5575123
Canada,2/12/2021,2.3440795
Canada,2/13/2021,2.0754488
Canada,2/14/2021,1.9944915
Canada,2/15/2021,1.9392934
Canada,2/16/2021,1.9613726
Canada,2/17/2021,1.8472966
Canada,2/18/2021,1.7626594
